1.730199670419096947e-03
1.899250200949609280e-03
3.129529650323092937e-04
5.801482796669006348e-01
8.990742266178131104e-03
3.986467421054840088e-02
2.086848914623260498e-01
1.473817974328994751e-01
2.535806000232696533e-01
8.237788081169128418e-01
2.721022933440699326e-16
2.665756642818450928e-01
4.858166910707950592e-03
2.936366945505142212e-02
2.326360903680324554e-02
1.070641819387674332e-02
2.300969511270523071e-02
1.411938667297363281e-02
9.848702698945999146e-03
3.953385725617408752e-02
1.840456575155258179e-02
1.262366678565740585e-02
3.007670678198337555e-02
2.079041860997676849e-02
1.165094256401062012e+00
1.062876510620117188e+01
1.113991260528564453e+01
3.184038400650024414e+00
8.139981269836425781e+00
7.120623588562011719e+00
1.621099114418029785e+00
1.243026638031005859e+01
8.882526397705078125e+00
1.417205333709716797e+00
1.076201915740966797e+01
8.951955795288085938e+00
1.633396930992603302e-02
7.120696455240249634e-02
1.369353979825973511e-01
2.850440517067909241e-02
5.741309002041816711e-02
7.373937964439392090e-02
1.885635405778884888e-02
1.037725582718849182e-01
9.155730903148651123e-02
1.805908046662807465e-02
9.363207966089248657e-02
1.049401760101318359e-01
1.622407510876655579e-02
7.078938931226730347e-02
1.360279917716979980e-01
2.834139205515384674e-02
5.706920102238655090e-02
7.338276505470275879e-02
1.871492154896259308e-02
1.033307015895843506e-01
9.100749343633651733e-02
1.798258908092975616e-02
9.310988336801528931e-02
1.044409126043319702e-01
1.504148077219724655e-02
6.465399265289306641e-02
1.010495871305465698e-01
2.098563313484191895e-02
4.594114422798156738e-02
6.767904013395309448e-02
1.309331040829420090e-02
9.852503985166549683e-02
6.490942090749740601e-02
1.496734749525785446e-02
8.110836148262023926e-02
8.800718188285827637e-02
1.120311856269836426e+00
1.042264366149902344e+01
1.146561241149902344e+01
3.063916444778442383e+00
7.986480236053466797e+00
7.615797996520996094e+00
1.560419321060180664e+00
1.215310287475585938e+01
9.327853202819824219e+00
1.367315769195556641e+00
1.054647445678710938e+01
9.394882202148437500e+00
1.523733697831630707e-02
6.547327339649200439e-02
1.022627130150794983e-01
2.133362926542758942e-02
4.658671841025352478e-02
6.819265335798263550e-02
1.327932532876729965e-02
9.985703974962234497e-02
6.544843316078186035e-02
1.517490576952695847e-02
8.213756233453750610e-02
8.878537267446517944e-02
1.138096213340759277e+00
1.050805377960205078e+01
1.135307025909423828e+01
3.113738536834716797e+00
8.055114746093750000e+00
7.433619022369384766e+00
1.584924697875976562e+00
1.226905632019042969e+01
9.164954185485839844e+00
1.386922240257263184e+00
1.063760948181152344e+01
9.235880851745605469e+00
1.542385760694742203e-02
6.627393513917922974e-02
1.034177765250205994e-01
2.167431637644767761e-02
4.720484837889671326e-02
6.874974071979522705e-02
1.346710044890642166e-02
1.012299358844757080e-01
6.601975113153457642e-02
1.538410596549510956e-02
8.311618119478225708e-02
8.952090144157409668e-02
1.155635237693786621e+00
1.058886337280273438e+01
1.121643829345703125e+01
3.160989284515380859e+00
8.113939285278320312e+00
7.230162143707275391e+00
1.608708381652832031e+00
1.237807941436767578e+01
8.981929779052734375e+00
1.406757354736328125e+00
1.072189235687255859e+01
9.052611351013183594e+00
